"","EIN","NAME","ICO","STREET","CITY","STATE","ZIP","GROUP","SUBSECTION","AFFILIATION","CLASSIFICATION","RULING","DEDUCTIBILITY","FOUNDATION","ACTIVITY","ORGANIZATION","STATUS","TAX_PERIOD","ASSET_CD","INCOME_CD","FILING_REQ_CD","PF_FILING_REQ_CD","ACCT_PD","ASSET_AMT","INCOME_AMT","REVENUE_AMT","NTEE_CD","totcntrbgfts","totprgmrevnue","invstmntinc","txexmptbndsproceeds","royaltsinc","netrntlinc","netgnls","netincfndrsng","netincgaming","netincsales","miscrevtot11e","totrevenue","grntstogovt","grnsttoindiv","grntstofrgngovt","benifitsmembrs","compnsatncurrofcr","compnsatnandothr","othrsalwages","pensionplancontrb","othremplyeebenef","payrolltx","feesforsrvcmgmt","legalfees","accntingfees","feesforsrvclobby","profndraising","feesforsrvcinvstmgmt","feesforsrvcothr","advrtpromo","officexpns","infotech","royaltsexpns","occupancy","travel","travelofpublicoffcl","converconventmtng","interestamt","pymtoaffiliates","deprcatndepletn","insurance","othrexpnsa","othrexpnsb","othrexpnsc","othrexpnsd","othrexpnse","totfuncexpns","totassetsend","totliabend","retainedearnend","totnetassetend","totnetliabastend"
"2114",880809342,"TRIBE CIRCLE","","507 E MAIN ST","RICHMOND","VA","23219-2421",0,3,3,1500,202203,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",880822946,"E P SALVATI SOCIETY CORP","","12409 SHARI HUNT GRV","CLIFTON","VA","20124-2056",0,3,3,2000,202303,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,"H03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",880870507,"NICKS WAY","","PO BOX 382","WATERFORD","VA","20197-0382",0,3,3,1200,202203,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,"F70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",880883527,"CHEF AJS FOUNDATION INC","","1906 FREDERICK BLVD","PORTSMOUTH","VA","23707-4619",0,3,3,1000,202203,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",880888923,"ANGELS BIRTHING CIRCLE","","5705 LYNNHAVEN PKWY STE 104","VIRGINIA BCH","VA","23464-9157",0,3,3,1000,202204,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,"E40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",880912550,"FRIENDS OF VIRGINIAS CENTRAL STATE HOSPITAL","","PO BOX 98","MONTPELIER","VA","23192-0098",0,3,3,1200,202203,1,16,0,1,1,202206,0,0,2,0,6,0,0,0,"F11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",880951001,"PRETTY BROOKE INC","% LESLIE MEHTA","PO BOX 1707","MIDLOTHIAN","VA","23113-1707",0,3,3,1000,202306,1,4,0,1,1,NA,0,0,0,1,12,NA,NA,NA,"G12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",880952674,"GEAR RECOVERY INC","% GEAR RECOVERY","1415 E INDIAN RIVER RD","NORFOLK","VA","23523-2129",0,3,3,1200,202203,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,"F21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",881005645,"ARIHO REBOOST LIVING","% BUKURU","1115 N 20TH ST","RICHMOND","VA","23223-5107",0,3,3,1200,202204,1,16,0,1,1,NA,0,0,2,0,3,NA,NA,NA,"E50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",881036599,"LAASERS LADYBUG SOCIETY","% JON LAASER","3420 PUMP RD PMB 205","HENRICO","VA","23233-1111",0,3,3,1000,202208,1,15,0,1,1,202212,1,3,1,0,12,4624,84038,84038,"F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",881037021,"SITTING WELL AT THE WELL INC","% JEANNE D BROOKS","2515 HAWKINS MILL RD","LYNCHBURG","VA","24503-4968",0,3,3,2000,202207,1,16,0,1,1,202212,2,4,1,0,12,13963,100203,100203,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",881053059,"LYDIAS LEGACY","","120 STONELEA DR","TROUTVILLE","VA","24175-7239",0,3,3,1000,202203,1,15,0,1,1,202312,0,0,2,0,12,0,0,0,"E86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",881073512,"MIND AND WELLNESS FOUNDATION","","25680 PLEASANT VALLEY RD","CHANTILLY","VA","20152-1406",0,3,3,1200,202205,1,4,0,1,1,NA,0,0,0,1,12,NA,NA,NA,"F99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",881074363,"FIGHTERS UNITED INC","% LUXTRACIA GREGORY","34 W QUEEN STREET","HAMPTON","VA","23669-3968",0,3,3,1000,202204,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",881118376,"FRIENDS OF ONE STEP AT A TIME","% REBECCA BEVINS","6311 FOUR B FARM RD","WISE","VA","24293-7639",0,3,3,1000,202205,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"E12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",881136713,"DONT EVER FORGET U S MILITARY AND VETERANS","","10427 MORNING DEW LN","MECHANICSVLLE","VA","23116-5836",0,3,3,1000,202203,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",881149730,"GLOBAL INITIATIVE FOR TREATMENT AND EDUCATION INCORPORATED","% RANDALL D PRICE JR","3022 WILLIAMS DRIVE","FAIRFAX","VA","22031-4600",0,3,3,1280,202212,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",881292213,"MAVERICK LEARNING CENTER INC","","1600 WILDWOOD DR","VIRGINIA BCH","VA","23454-3122",0,3,3,2300,202210,1,16,0,1,1,202212,3,2,2,0,12,74495,21010,21010,"G84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",881388096,"BY FAITH FUND","% JODIE VAUGHN","42753 RIDGEWAY DR","BROADLANDS","VA","20148-4559",0,3,3,1000,202204,1,16,0,1,1,202303,0,0,2,0,3,0,0,0,"E12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",881393968,"FARLEY ALUMNI GROUP","% NANCY RILEE","5477 MOORETOWN RD","WILLIAMSBURG","VA","23188-2108",0,3,3,2000,202204,1,4,0,1,1,202212,1,1,0,1,12,5136,9126,NA,"F01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",881526949,"SAFEHOUSE SIM CORPORATION","","22977 EAGLEWOOD CT","STERLING","VA","20166-9549",0,3,3,8000,202205,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"G96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",881564385,"HEART OF TRINITY","","2540 PROFESSIONAL RD STE 1","N CHESTERFLD","VA","23235-3213",0,3,3,1000,202209,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",881575095,"KEYS 365","% KEYS 365","10615 JUDICIAL DR STE 203","FAIRFAX","VA","22030-7501",0,3,3,1000,202205,1,15,0,1,1,202312,0,0,2,0,12,0,0,0,"F02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",881598271,"SMOK EM","","201 REMBOLD WAY","WILLIAMSBURG","VA","23185-3271",0,3,3,1000,202210,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",881598600,"WHY FEBRUARY","% DERMETRA MCPHAUL","12749 CROSSMAN CREEK WAY","BRISTOW","VA","20136-1194",0,3,3,1000,202204,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"G99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",881627759,"MAKAYLA CHERIE FOUNDATION","% MAKAYLA CHERIE FOUNDATION","2953 AUGUSTA CIR","VIRGINIA BCH","VA","23453-3307",0,3,3,1200,202303,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,"F21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140",881638640,"TIME4CHANGES CORPORATION","","109 MAGNOLIA ACRES RD","DRY FORK","VA","24549-2419",0,3,3,1000,202310,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",881964656,"METAMORPHYOU","% OMEKIO RIGGINS","103 GREENWELL DR","HAMPTON","VA","23666-1730",0,3,3,1200,202205,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",881972358,"AUTISM LEARNERS NPO","% CHEMISE TAYLOR","12741 DARBY BROOK CT STE 102","WOODBRIDGE","VA","22192-2406",0,3,3,1000,202206,1,16,0,1,1,NA,0,0,1,0,12,NA,NA,NA,"G84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",881974123,"GRAND STRAND HORSES HEALING HEROES INC","% CHRISTOPHER WILLS","7383 CRUSH CT","NEW KENT","VA","23124-2869",0,3,3,1000,202205,1,16,0,1,1,202212,1,1,2,0,12,5,2350,2350,"F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",881983786,"RECOVERY THROUGH FITNESS","% WALTER MIDKIFF","255 N 16TH ST","WYTHEVILLE","VA","24382-2115",0,3,3,1000,202207,1,15,0,1,1,202306,0,0,2,0,6,0,0,0,"F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",882015492,"CCCL USA INC","% CLAUDE KARAM","21155 WHITFIELD PL STE 102","STERLING","VA","20165-7277",0,3,3,1200,202210,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"G30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",882054473,"A PATH TO FORTITUDE","% STEPHANIE STREAT","7673 CALLAN DR","MANASSAS","VA","20109-2901",0,3,3,2500,202205,1,16,0,1,1,202303,0,0,2,0,3,0,0,0,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",882094841,"AFROEROTICBODY","% JOSHUA YOUNG","4445 CORPORATION LN STE 264","VIRGINIA BCH","VA","23462-3671",0,3,3,1000,202208,1,16,0,1,1,202301,0,0,2,0,1,0,0,0,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",882118534,"YOGA FOR RECOVERY - CV","% GARY H SULLIVAN","229 MARGATE DR","LYNCHBURG","VA","24502-3351",0,3,3,1000,202205,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",882121240,"MINDFULSOULS","% TAMIKA NICHOLSON","121 NICEWOOD DR","NEWPORT NEWS","VA","23602-6503",0,3,3,1200,202206,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",882167648,"UP ENDING PARKINSONS","% MOLLY CUPKA","10119 CONDE RD","MARSHALL","VA","20115-2323",0,3,3,1000,202304,1,15,0,1,1,202212,1,1,2,0,12,963,3027,2148,"G50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",882237745,"WHERE YOURE AT FOUNDATION","","6113 HERMITAGE RD","HENRICO","VA","23228-5101",0,3,3,1200,202308,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",882251651,"PLAYLIST 4 LIFE FOUNDATION","","1611 MEMORIAL AVE SW APT 3","ROANOKE","VA","24015-5239",0,3,3,1000,202206,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"F01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",882290166,"SWING IT TO END IT INC","% ANNETTE CARTER","15786 STEWARTSVILLE RD","VINTON","VA","24179-5903",0,3,0,1000,202205,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"H86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",882363554,"AMERICANS FOR AUTISM ADVOCACY","","5510 CHEROKEE AVENUE","ALEXANDRIA","VA","22312-2320",0,4,3,3000,202304,2,0,0,1,1,202212,0,0,2,0,12,0,0,0,"G84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",882403755,"GLOBAL CRITICAL CARE COLLABORATION","","8807 FIRCREST PL","ALEXANDRIA","VA","22308-2633",0,3,3,1200,202211,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"E02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",882415957,"DOWNTOWN COUNSELING CENTER INC","% JAMES FRANCIS NEALE","361 1ST ST N","CHARLOTTESVLE","VA","22902-5004",0,3,3,1000,202210,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",882425478,"SOTERIA HEALTHCARE SOLUTIONS","","1616 FORT MYER DR STE 1105","ARLINGTON","VA","22209-3123",0,3,3,1000,202206,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,"E99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",882515544,"BIRTH LINKS FOUNDATION","","5900 E VA BEACH BLVD 12415 STE 190","NORFOLK","VA","23502-2494",0,3,3,1200,202206,1,16,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",882613109,"HAMPTON ROADS REPRODUCTIVE JUSTICE LEAGUE","% BOARD OF DIRECTORS","7712 GRANBY ST UNIT 55045","NORFOLK","VA","23505-1269",0,3,3,1000,202206,1,16,0,1,1,202306,0,0,2,0,6,0,0,0,"E40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",882627262,"TRIBE TASK AND PURPOSE INC","% MICHAEL PEYTON","129 W VIRGINIA BEACH BLVD","NORFOLK","VA","23510-2030",0,3,3,1700,202207,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,"F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",882668505,"CARE FOUNDATION","% DOMINICK RAMOS","1438 W OCEAN VIEW AVE","NORFOLK","VA","23503-1015",0,3,3,1238,202207,1,15,0,1,1,NA,0,0,2,0,6,NA,NA,NA,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162",882702832,"A & M DEFINING PURPOSE INC","% MONIQUE S FIELDS-LANKFROD","11028 WARWICK BLVD STE D","NEWPORT NEWS","VA","23601-3253",0,3,3,2000,202206,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,"F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",882912756,"VISION OVER PRISON","","186 MARSHALL RD","WHITE PLAINS","VA","23893-2231",0,3,3,1200,202208,1,15,0,1,1,NA,0,0,2,0,12,NA,NA,NA,"F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
